Date,Open,High,Low,Close,Volume
2005-01-03,28.330470461731,28.451171876807845,28.106307871845235,28.425308227539062,75610
2005-01-04,28.933974761602926,28.933974761602926,27.93387330346661,28.140789031982422,68250
2005-01-05,28.951220696353154,28.951220696353154,26.726855052073095,27.226905822753906,71135
2005-01-06,27.24414803925972,27.933874284410074,26.554421794109363,26.84755516052246,200035
2005-01-07,27.58038658804427,27.6579824500177,26.81306781951496,27.19241714477539,39860
2005-01-10,27.58901302222464,27.79593206699265,27.261394216136384,27.34760856628418,36385
2005-01-11,27.33036646089999,27.58901279810894,27.088962006920546,27.097583770751953,22105
2005-01-12,26.769961368417526,27.07171650275237,25.468106369156473,25.735374450683594,71330
2005-01-13,25.950915635455797,26.606154890362298,25.950915635455797,26.442344665527344,92160
2005-01-14,26.700987741725406,26.795825488373755,25.916425413361218,26.037128448486328,115560
2005-01-17,26.037126542536274,26.554419118740135,25.692262632489705,26.26128578186035,146490
2005-01-18,26.55442237854004,27.24414863887043,26.30439782193975,26.55442237854004,24340
2005-01-19,26.726853814784263,26.726853814784263,26.209559541095356,26.450963973999023,17950
2005-01-20,26.218185656682582,26.381995893505565,26.20956389217259,26.356130599975586,6490
2005-01-24,26.390615483920342,26.511316888249816,26.20956173299283,26.304399490356445,9065
2005-01-25,26.29577825214937,26.425101422863435,26.209562256862213,26.381994247436523,27200
2005-01-27,26.718234467831103,26.726856231689453,26.381993899522058,26.726856231689453,5750
2005-01-28,26.20955843553709,26.985498991123542,26.20955843553709,26.778581619262695,17430
2005-01-31,26.89928541407872,28.07181886557218,26.89928541407872,27.27863311767578,37145
2005-02-01,27.58900890043821,27.58900890043821,26.726852372299515,27.295875549316406,34150
2005-02-02,27.416578769724698,28.020089037537236,27.416578769724698,27.864900588989258,39230
2005-02-03,28.037334924765048,28.537384076407363,27.942497166125996,28.28736114501953,107245
2005-02-04,29.29608587594143,31.037642899994022,29.29608587594143,29.373680114746094,244240
2005-02-07,29.65819838314827,30.072033296404182,29.313334311001242,29.356441497802734,61575
2005-02-08,29.57197577194313,29.57197577194313,28.968465391114293,29.373680114746094,33045
2005-02-09,29.830624945440807,30.244463117253105,29.5806019647578,29.92546272277832,79885
2005-02-10,30.166865145168632,30.520349269578734,29.847864790094306,30.408267974853516,80145
2005-02-11,31.0376409307454,33.10681830834181,30.951426577040042,32.26190185546875,294905
2005-02-14,32.76195752572824,33.23614309530089,32.36536619763964,32.55503845214844,172710
2005-02-15,32.58951744531138,33.106813356775355,31.261795548080023,31.460094451904297,105125
2005-02-16,31.55493418076908,31.899798179335658,31.141099355809285,31.210073471069336,53750
2005-02-17,31.12384128022233,32.07221518859263,31.12384128022233,31.882539749145508,57700
2005-02-18,31.899787922684613,33.08956471744013,31.899787922684613,32.46881103515625,127315
2005-02-21,33.27924534102245,33.27924534102245,31.899796017954834,32.17568588256836,18160
2005-02-22,32.50330695235406,32.537794008307614,31.57217617480821,31.856689453125,22675
2005-02-23,32.76194433263831,32.76194433263831,31.21006341676017,31.89978790283203,43850
2005-02-24,32.236037111721515,32.39984898260872,31.93428359513983,32.279144287109375,42560
2005-02-25,31.942906817587048,32.76195638498507,31.727367630843727,31.839448928833008,67180
2005-02-28,31.227315394405597,32.589521212088634,31.227315394405597,32.279144287109375,29960
2005-03-01,31.72735861883768,33.02059337196041,31.72735861883768,32.85678482055664,57150
2005-03-02,33.10681045073019,33.24475535723881,32.41708262932106,33.00334930419922,30400
2005-03-03,32.58951991636785,33.58962147439,32.58951991636785,33.184410095214844,40655
2005-03-04,33.45167875646377,33.787919337759334,32.76195406548997,33.149925231933594,56560
2005-03-07,33.10681537332488,33.279244065449284,32.76195141134309,32.934383392333984,44125
2005-03-08,32.98611398079882,33.2706272711958,32.761954685316475,32.88265609741211,49335
2005-03-09,34.31382869723084,34.31382869723084,32.76194762538076,32.986106872558594,42990
2005-03-10,32.891276022463536,35.33980092905474,32.891276022463536,34.09829330444336,98970
2005-03-11,34.06380901408363,34.701806405029004,33.91724395699171,33.94310760498047,48740
2005-03-14,33.75342507675845,34.08104214758127,33.193022089570064,33.92585372924805,12600
2005-03-15,35.1932303364476,35.1932303364476,33.71032000837988,34.13277816772461,23885
2005-03-16,34.48626665497277,34.641455118029484,33.667217164143835,34.012081146240234,41740
2005-03-17,34.80526806035326,34.80526806035326,33.658601260654706,34.2879753112793,41695
2005-03-18,32.24465808768021,33.796539306640625,32.24465808768021,33.796539306640625,18525
2005-03-21,33.62410677273606,34.31383138209584,33.62410677273606,33.917240142822266,7715
2005-03-22,30.908310282826527,34.29658570860265,30.908310282826527,33.210269927978516,31425
2005-03-23,32.07222306998807,33.53788980573885,32.07222306998807,32.986106872558594,28450
2005-03-24,33.141306896454594,33.45168387712083,32.58952705921118,32.7360954284668,61155
2005-03-28,32.76195035399489,33.27924299140615,32.45157345600158,32.805057525634766,59665
2005-03-29,32.779198846018005,32.779198846018005,32.58952331542969,32.58952331542969,35575
2005-03-30,33.028724148795376,33.23954727525863,32.76519775390625,32.76519775390625,12690
2005-03-31,34.25852029685059,34.25852029685059,32.5016731021403,33.23076629638672,37300
2005-04-01,33.38009343837765,33.38009343837765,33.028722693395245,33.19562530517578,47765
2005-04-04,34.06527977672757,34.06527977672757,32.194239172154866,32.738861083984375,58270
2005-04-05,33.2044215583823,33.854456695463234,32.501683133782045,33.02873611450195,56705
2005-04-06,32.67736829551738,33.028735829323146,32.50168285315395,33.002384185791016,61685
2005-04-07,33.169276218413565,33.186845093878254,32.50167570535714,32.6422233581543,43520
2005-04-08,33.36253020845323,33.36253020845323,32.5368131742914,32.703712463378906,16235
2005-04-11,32.94089819077723,32.94089819077723,32.501686214900204,32.738861083984375,25645
2005-04-12,32.83548427996916,33.16928292856471,32.76520876389365,33.03752136230469,44950
2005-04-13,32.6773677197203,33.538222686119056,32.6773677197203,33.03752136230469,14600
2005-04-15,33.19562759174774,33.19562759174774,31.755013469743464,32.492889404296875,29785
2005-04-18,31.64081988774902,33.02872749527907,31.64081988774902,32.50167465209961,42125
2005-04-19,33.028729339755934,33.028729339755934,32.78277177932615,32.844261169433594,16230
2005-04-20,33.02873002072223,33.02873002072223,32.50167713724325,32.510459899902344,4035
2005-04-21,32.59830510924889,34.065271127783014,32.59830510924889,33.24833679199219,19985
2005-04-22,33.7314727262849,35.997804217547454,33.380101892313355,34.76801300048828,136500
2005-04-25,35.48832627812333,36.01537926851359,35.1369553839157,35.461971282958984,108785
2005-04-26,33.59970374681779,35.99779984742142,33.59970374681779,35.602508544921875,48580
2005-04-27,36.66540438645177,36.71810766051931,35.400472194106506,36.0153694152832,76375
2005-04-28,36.366742525679484,36.82351990093616,35.49710158814746,35.611297607421875,40715
2005-04-29,35.67278701013078,36.01537171714661,34.34636534598381,34.77679443359375,30385
2005-05-02,34.82951168468131,34.82951168468131,34.17069370843327,34.42543411254883,17200
2005-05-03,34.08282985661285,34.917332820622974,34.08282985661285,34.46055221557617,33520
2005-05-04,34.08283492955656,36.44579655258105,34.08283492955656,36.059288024902344,518065
2005-05-05,36.893796419763945,38.65064386832413,36.366743525564125,37.596534729003906,147600
