Date,Open,High,Low,Close,Volume
2020-10-05,261.4594192318015,274.1641262520676,252.4372392429693,258.03466796875,3190475.0
2020-10-06,259.61814585398264,265.4825654334973,258.0070403389313,261.34893798828125,2712865.0
2020-10-07,261.64348080912976,262.1314143752227,249.62922300217713,254.3612823486328,1415575.0
2020-10-08,255.01498771032558,255.92640412712154,244.00424015100305,245.79026794433594,1435135.0
2020-10-09,244.1699687456887,252.47405752262065,238.4436377877403,246.14010620117188,3087560.0
2020-10-12,247.0975951081164,248.11029581215513,240.4230138664165,241.3896942138672,2031360.0
2020-10-13,239.36423809259074,244.51978114752103,238.45282171501276,241.05819702148438,888060.0
2020-10-14,240.8372051287297,249.38987959883528,240.8372051287297,247.7235107421875,1159155.0
2020-10-15,248.00899720183455,250.51308855570576,244.7131198487846,245.30233764648438,763800.0
2020-10-16,244.51976032733765,248.38639621771495,244.12389547941453,246.9962615966797,373465.0
2020-10-19,247.64994315799345,248.5705749169451,244.71312559930155,246.83978271484375,368670.0
2020-10-20,245.80864344478067,247.65912199833514,244.88801182139198,245.95594787597656,259050.0
2020-10-21,245.9559861844953,249.30707120594082,245.62454413881937,246.25059509277344,383305.0
2020-10-22,245.256279866233,247.88930114436556,243.04676939986962,244.36326599121094,793990.0
2020-10-23,245.5601564230785,252.93439882580844,244.52902509648396,249.02171325683594,715125.0
2020-10-26,247.64991093645384,249.0676915274995,243.96738437977794,247.41053771972656,239030.0
2020-10-27,244.90645777270984,247.64073530290568,244.34488586866493,245.89154052734375,1122195.0
2020-10-28,245.2655161477955,246.87662176454637,238.40679814116092,242.6785430908203,887285.0
2020-10-29,239.925828961676,242.10774982827087,238.44362531714293,239.29061889648438,1430225.0
2020-10-30,239.72333368001384,243.04680107249808,238.07539485146953,238.78427124023438,192670.0
2020-11-02,239.7325472933511,243.04682783749925,237.69795860886353,239.19859313964844,972760.0
2020-11-03,239.73250299739635,240.9937640044459,232.27539422252357,233.03952026367188,1398020.0
2020-11-04,233.83124173598853,237.20995826204643,231.99917966478822,233.3709259033203,796410.0
2020-11-05,234.76109986042687,238.443626917061,233.36173564554264,237.5690155029297,259685.0
2020-11-06,239.34587221806396,239.34587221806396,235.3135003252446,235.68174743652344,1006860.0
2020-11-09,237.4585298754136,238.98678188326667,235.3134703562009,238.1858367919922,535865.0
2020-11-10,239.16169513448875,239.17091044177192,235.59885505158041,237.8359832763672,1128100.0
2020-11-11,238.62777399370086,239.1248949373821,234.76110919235157,236.6392059326172,692310.0
2020-11-12,237.48617047740095,242.8626568002004,237.3388660184328,240.34934997558594,1228975.0
2020-11-13,240.27569305745666,241.96046504497363,239.18013892876314,239.5299835205078,635185.0
