Date,Open,Open.1,High,High.1,Low,Low.1,Close,Close.1,Volume,Volume.1
2020-12-01,,1830.1403594069243,,1874.1068371054432,,1784.117568132379,,1844.6326904296875,,23324.0
2020-12-02,,1867.3012205687,,2138.8357300729026,,1866.3710204962583,,2069.067138671875,,218908.0
2020-12-03,,2073.963245108744,,2083.608542795144,,1996.0182858656904,,2031.5634765625,,78022.0
2020-12-04,,2049.287093624664,,2049.287093624664,,1958.41651931552,,1985.8343505859373,,34364.0
2020-12-07,,2007.3768904560573,,2047.034824145555,,2003.4600574990693,,2028.380859375,,32874.0
2020-12-08,,2032.8366163168905,,2032.8366163168905,,1979.665552961588,,1996.8507080078125,,26185.0
2020-12-09,,2006.740762398735,,2030.8781530178007,,1978.5395136181733,,2001.7467041015625,,28099.0
2020-12-10,,1982.8968589063395,,2007.3280588118096,,1929.0404010101176,,1936.4334716796875,,28192.0
2020-12-11,,1952.541369327384,,1977.902888452281,,1919.24828680124,,1937.1678466796875,,24154.0
2020-12-14,,1948.6245301646256,,1965.2710713770875,,1889.7741348434936,,1905.4903564453125,,136481.0
2020-12-15,,1914.30330249415,,1927.0330109542087,,1893.4462365058764,,1905.7352294921875,,16498.0
2020-12-16,,1909.9455835423848,,1965.2708465365629,,1899.6638974992188,,1942.112548828125,,35710.0
2020-12-17,,1949.603777334376,,2006.691670560941,,1949.603777334376,,1980.155029296875,,177952.0
2020-12-18,,1983.092631884343,,2022.0651706373783,,1947.547441766348,,1978.0498046875,,202858.0
2020-12-21,,1970.1181451942305,,2017.0711366490448,,1911.7573528263104,,1968.11083984375,,178205.0
2020-12-22,,1968.159609170439,,1997.486968497273,,1914.3521626918257,,1947.1556396484373,,44524.0
2020-12-23,,1947.1557320496613,,1978.000793935286,,1939.8116696959407,,1949.407958984375,,9566.0
2020-12-24,,1959.052992448644,,1991.0241654430924,,1935.698899793112,,1954.891357421875,,46279.0
2020-12-28,,1967.229421176024,,2032.738359037859,,1956.4581301690864,,2018.0992431640625,,55495.0
2020-12-29,,2033.081356127867,,2040.670220912932,,1941.965970476212,,1963.7044677734373,,81137.0
2020-12-30,,1981.3789354117591,,1987.7927974232457,,1943.679416839939,,1953.5205078125,,23591.0
2020-12-31,,1957.437559397485,,1982.896977378643,,1901.622681515716,,1933.300048828125,,78118.0
2021-01-01,,1933.936248172217,,1982.8476512941013,,1915.673990833659,,1927.1796875,,97568.0
2021-01-04,,1952.2475049165748,,2007.523764648225,,1935.7968774906965,,1994.5003662109373,,51394.0
2021-01-05,,2007.377013218074,,2008.2582050614808,,1943.7284737745745,,1969.775390625,,33328.0
2021-01-06,,1978.979999064068,,1979.5186114487133,,1927.1309667431576,,1946.372314453125,,34882.0
2021-01-07,,1946.3722314593056,,1968.3065206249505,,1917.2897936383688,,1926.2984619140625,,83202.0
2021-01-08,,1935.8459795757924,,1972.1256982527864,,1933.985579259864,,1959.2001953125,,54808.0
2021-01-11,,1982.8968778436813,,1989.114826862812,,1958.465677704885,,1979.029052734375,,16206.0
2021-01-12,,1978.979979836489,,1988.772062863884,,1951.072543208414,,1965.41796875,,390610.0
2021-01-13,,1979.959259787577,,2061.8211724847274,,1971.8807909976424,,2022.8486328125,,127499.0
2021-01-14,,2025.982140092373,,2101.4301936540096,,2012.762826950156,,2055.16259765625,,89585.0
2021-01-15,,2027.646425430917,,2078.1246572857945,,2013.301120548186,,2056.2392578125,,31862.0
2021-01-18,,2066.129654404558,,2086.693030111902,,2007.377152383575,,2018.34423828125,,20368.0
2021-01-19,,2004.4885339231064,,2048.405885710214,,2004.4885339231064,,2028.77294921875,,51696.0
2021-01-20,,2033.6692214745008,,2177.759653266942,,2013.9380272204128,,2137.269287109375,,206918.0
2021-01-21,,2154.2581642138703,,2187.5512449335392,,2119.985875237741,,2147.893310546875,,171124.0
2021-01-22,,2147.8933411576,,2171.883943782793,,2007.425962579321,,2034.4031982421875,,42449.0
2021-01-25,,2041.649309540748,,2041.649309540748,,1937.8532295353189,,1942.84716796875,,37631.0
2021-01-27,,1940.7908588599007,,1955.381086498449,,1918.415973016127,,1941.4273681640625,,52891.0
2021-01-28,,1931.978050598216,,1956.898854983852,,1873.225550326603,,1881.35302734375,,184508.0
2021-01-29,,1894.768034863204,,1919.150345109756,,1877.142285701685,,1913.5198974609373,,35593.0
2021-02-01,,1914.352229587576,,1917.6325534914145,,1880.0799390323,,1887.17919921875,,19485.0
2021-02-02,,1914.3521596556025,,1919.786813343743,,1894.8170025656264,,1898.9786376953125,,34268.0
2021-02-03,,1906.518550736664,,1973.1047148096447,,1872.246260404983,,1924.4381103515625,,57501.0
