Date,Open,High,Low,Close,Volume
2020-12-01,1133.9000244140625,1156.0,1082.3499755859375,1134.699951171875,2599117
2020-12-02,1140.0,1155.0,1112.0,1146.0,875255
2020-12-03,1154.0,1159.9000244140625,1140.0999755859375,1145.0,592144
2020-12-04,1150.0,1159.0,1125.0,1129.75,741720
2020-12-07,1135.0,1140.0,1073.300048828125,1106.25,1351024
2020-12-08,1109.0,1123.0999755859375,1088.0,1098.6500244140625,998344
2020-12-09,1100.0,1110.0,1050.0,1070.0999755859375,1080870
2020-12-10,1064.699951171875,1067.0,1030.0,1036.699951171875,568627
2020-12-11,990.0499877929688,1057.0,985.0,1041.5,1793445
2020-12-14,1019.0,1028.0999755859375,995.0999755859376,1010.7999877929688,921358
2020-12-15,1009.0,1020.0,1000.25,1013.6500244140624,754880
2020-12-16,1019.75,1029.9000244140625,1011.0999755859376,1019.4000244140624,451443
2020-12-17,1023.9000244140624,1059.4000244140625,1013.75,1041.550048828125,686579
2020-12-18,1058.4000244140625,1058.4000244140625,1001.0,1016.1500244140624,1037435
2020-12-21,1004.7999877929688,1040.0,971.0,1020.2999877929688,999121
2020-12-22,992.0,1040.0,976.0,1029.9000244140625,637121
2020-12-23,1035.0,1050.0,1012.0999755859376,1044.949951171875,684864
2020-12-24,1058.0,1059.0,1021.0,1036.199951171875,406594
2020-12-28,1036.199951171875,1044.8499755859375,1025.6500244140625,1038.0,425292
2020-12-29,1040.0,1047.25,1026.0,1038.699951171875,349607
2020-12-30,1039.9000244140625,1060.0,1028.0,1052.949951171875,374589
2020-12-31,1070.0,1090.0,1041.0,1052.5999755859375,980110
2021-01-01,1079.9000244140625,1079.9000244140625,1053.050048828125,1065.949951171875,297560
2021-01-04,1088.4000244140625,1090.0,1071.199951171875,1082.25,360776
2021-01-05,1070.199951171875,1106.9000244140625,1065.0,1096.449951171875,526896
2021-01-06,1100.0,1111.0,1080.0,1107.25,427847
2021-01-07,1113.699951171875,1114.0,1051.9000244140625,1063.0999755859375,1285732
2021-01-08,1071.0,1076.0,1009.9500122070312,1014.9000244140624,1646213
2021-01-11,1020.9500122070312,1025.949951171875,964.2000122070312,968.2999877929688,1303510
2021-01-12,980.0,990.2000122070312,921.0,924.1500244140624,1578700
2021-01-13,930.0,935.4000244140624,900.0999755859375,922.1500244140624,985028
2021-01-14,925.9500122070312,968.25,925.0499877929688,968.25,1514658
2021-01-15,1016.6500244140624,1016.6500244140624,939.2000122070312,947.75,2143296
2021-01-18,945.0,980.0,920.0999755859376,949.75,1294049
2021-01-19,978.8499755859376,997.2000122070312,966.5,992.8499755859376,849095
2021-01-20,994.6500244140624,1026.5,978.3499755859376,1020.1500244140624,1055316
2021-01-21,1021.75,1056.0,1016.5,1048.800048828125,902543
2021-01-22,1047.800048828125,1065.449951171875,1035.0,1047.8499755859375,651810
2021-01-25,1055.0,1064.0,1005.0,1031.0999755859375,528369
2021-01-27,1030.199951171875,1050.0,1020.7999877929688,1028.550048828125,510466
2021-01-28,1016.5,1039.0,1016.5,1032.9000244140625,273105
2021-01-29,1035.5999755859375,1050.0,981.2999877929688,1004.9000244140624,1497461
2021-02-01,1018.0,1040.5,1005.6500244140624,1024.25,535861
2021-02-02,1033.5,1046.949951171875,1014.0,1031.949951171875,353217
2021-02-03,1041.25,1043.699951171875,1017.2000122070312,1026.699951171875,397320
2021-02-04,1047.949951171875,1078.0,1035.0,1078.0,1089299
2021-02-05,1101.0,1131.0,1053.75,1077.1500244140625,692820
2021-02-08,1070.0,1097.199951171875,1055.199951171875,1063.449951171875,431477
2021-02-09,1068.0,1116.0,1031.050048828125,1086.050048828125,3536318
2021-02-10,1076.0,1097.9000244140625,1060.0,1080.449951171875,4856552
2021-02-11,1080.0,1090.0,1051.0,1074.5999755859375,4503787
2021-02-12,1064.949951171875,1081.699951171875,1052.0,1068.949951171875,4532486
2021-02-15,1068.0,1079.949951171875,1037.0,1062.8499755859375,4525422
2021-02-16,1050.0,1113.0,1049.0,1078.300048828125,5182242
2021-02-17,1085.0,1127.0,1051.050048828125,1104.25,6145401
2021-02-18,1100.0,1129.4000244140625,1085.5,1109.5,5456103
2021-02-19,1109.800048828125,1128.0,1069.050048828125,1117.699951171875,1004331
2021-02-22,1103.0,1152.050048828125,1103.0,1141.449951171875,956638
2021-02-23,1161.199951171875,1198.5,1161.0,1196.199951171875,5405934
2021-02-24,1209.699951171875,1209.699951171875,1159.0,1169.3499755859375,494155
2021-02-25,1174.5999755859375,1192.0,1117.449951171875,1128.550048828125,678592
2021-02-26,1125.0,1184.949951171875,1101.550048828125,1159.8499755859375,6662742
2021-03-01,1170.0,1170.0,1130.1500244140625,1141.0,448402
2021-03-02,1155.0,1175.0,1134.0,1164.8499755859375,521226
2021-03-03,1178.9000244140625,1190.0,1162.050048828125,1176.300048828125,494659
2021-03-04,1176.0,1198.0,1165.0,1184.6500244140625,641914
2021-03-05,1178.9000244140625,1206.0,1162.0,1172.75,595718
2021-03-08,1178.0,1185.0,1162.25,1171.5999755859375,267891
2021-03-09,1179.949951171875,1179.949951171875,1135.0,1166.199951171875,332177
2021-03-10,1165.5,1192.0999755859375,1165.5,1185.6500244140625,483563
2021-03-12,1200.0,1200.0,1154.199951171875,1160.5999755859375,296923
2021-03-15,1179.0,1205.0,1135.25,1193.0999755859375,453478
2021-03-16,1209.9000244140625,1244.4000244140625,1206.300048828125,1219.800048828125,648757
2021-03-17,1229.8499755859375,1240.0,1158.8499755859375,1164.300048828125,407312
2021-03-18,1179.4000244140625,1183.0,1120.0999755859375,1135.8499755859375,269255
2021-03-19,1129.9000244140625,1192.5999755859375,1081.0999755859375,1192.5999755859375,622620
2021-03-22,1252.199951171875,1252.199951171875,1234.949951171875,1252.199951171875,382028
2021-03-23,1309.0,1314.800048828125,1282.0,1313.6500244140625,2252589
2021-03-24,1297.199951171875,1340.0,1268.0,1291.3499755859375,1159456
2021-03-25,1300.0,1300.0,1226.800048828125,1226.800048828125,436451
2021-03-26,1215.0,1260.0,1178.199951171875,1212.3499755859375,436902
2021-03-30,1216.050048828125,1230.0,1151.75,1157.6500244140625,737543
2021-03-31,1157.6500244140625,1157.6500244140625,1099.800048828125,1104.8499755859375,779163
2021-04-01,1104.9000244140625,1160.050048828125,1104.9000244140625,1160.050048828125,523216
2021-04-05,1165.0,1210.0,1125.050048828125,1164.199951171875,822644
2021-04-06,1175.9000244140625,1209.0,1170.0999755859375,1194.449951171875,574032
2021-04-07,1215.0,1223.5,1164.0,1196.199951171875,572004
2021-04-08,1177.0,1196.1500244140625,1160.0,1165.5,462142
2021-04-09,1179.800048828125,1185.0,1130.0,1142.75,526463
2021-04-12,1129.949951171875,1129.949951171875,1085.6500244140625,1085.6500244140625,313902
2021-04-13,1085.4000244140625,1138.0,1035.1500244140625,1116.050048828125,888788
2021-04-15,1115.949951171875,1144.0,1085.4000244140625,1122.699951171875,786223
2021-04-16,1122.699951171875,1148.0,1099.0,1108.5999755859375,494736
2021-04-19,1088.0,1108.0,1053.199951171875,1056.3499755859375,563766
2021-04-20,1060.0,1086.0,1037.0,1043.949951171875,477549
2021-04-22,1043.949951171875,1054.0,1008.0,1030.449951171875,434346
2021-04-23,1027.0,1064.949951171875,1027.0,1052.4000244140625,363924
2021-04-26,1060.3499755859375,1062.949951171875,1045.0,1049.25,226465
2021-04-27,1064.0,1064.0,1044.050048828125,1054.5999755859375,204814
2021-04-28,1065.0,1065.0,1044.5999755859375,1054.699951171875,273943
2021-04-29,1060.0,1065.0,1049.0,1055.75,218774
2021-04-30,1040.9000244140625,1048.5999755859375,1011.0,1018.9500122070312,466631
2021-05-03,1015.0,1044.699951171875,990.0,1036.5,324742
2021-05-04,1050.0,1063.0,1035.0,1045.0999755859375,256463
2021-05-05,1059.0,1080.800048828125,1047.3499755859375,1064.550048828125,446011
2021-05-06,1083.949951171875,1108.0,1072.0,1099.5999755859375,762063
2021-05-07,1120.0,1125.4000244140625,1083.699951171875,1102.9000244140625,784571
2021-05-10,1110.0,1120.0,1098.050048828125,1102.8499755859375,336905
2021-05-11,1094.0,1094.0,1071.050048828125,1077.949951171875,344008
2021-05-12,1077.0,1084.800048828125,1032.199951171875,1049.800048828125,369512
2021-05-14,1069.0,1097.699951171875,1050.5,1088.050048828125,681045
2021-05-17,1142.449951171875,1142.449951171875,1142.449951171875,1142.449951171875,268800
2021-05-18,1199.550048828125,1199.550048828125,1181.1500244140625,1198.75,825222
2021-05-19,1244.0,1258.6500244140625,1156.0,1243.6500244140625,2581312
2021-05-20,1274.0,1284.75,1240.0999755859375,1268.8499755859375,1235091
2021-05-21,1285.0,1320.5,1272.0,1299.199951171875,1145075
2021-05-24,1317.0,1364.1500244140625,1300.0,1360.949951171875,1906731
2021-05-25,1390.0,1390.0,1301.0999755859375,1314.25,1212221
2021-05-26,1325.0,1333.9000244140625,1248.550048828125,1264.5999755859375,1022936
2021-05-27,1289.699951171875,1304.9000244140625,1225.300048828125,1266.5999755859375,2431113
2021-05-28,1273.0,1289.0,1235.0,1238.949951171875,747224
2021-05-31,1260.0,1285.949951171875,1242.25,1268.199951171875,405540
2021-06-01,1270.0,1280.0,1249.0,1271.050048828125,664012
2021-06-02,1275.0,1318.449951171875,1275.0,1299.800048828125,1381899
2021-06-03,1323.0,1323.0,1281.0999755859375,1286.9000244140625,1190736
2021-06-04,1305.199951171875,1308.0,1271.25,1277.25,842516
2021-06-07,1294.4000244140625,1294.4000244140625,1263.0,1264.8499755859375,647083
2021-06-08,1278.0,1278.0,1242.5,1267.550048828125,678122
2021-06-09,1270.0,1270.0,1228.0,1239.1500244140625,300531
2021-06-10,1250.0,1260.0,1208.0,1233.5,1367276
2021-06-11,1233.0,1260.0,1189.0,1217.699951171875,1903191
2021-06-14,1156.8499755859375,1257.0,1156.8499755859375,1212.9000244140625,2000802
2021-06-15,1222.0,1225.0,1162.0,1212.199951171875,1994140
2021-06-16,1171.050048828125,1235.0,1162.550048828125,1182.75,1781769
2021-06-17,1123.6500244140625,1150.0,1123.6500244140625,1123.6500244140625,1709482
2021-06-18,1067.5,1075.0,1067.5,1067.550048828125,1227389
2021-06-21,1014.2000122070312,1120.9000244140625,1014.2000122070312,1120.9000244140625,2046583
2021-06-22,1150.0,1176.9000244140625,1141.0,1167.4000244140625,2492565
2021-06-23,1178.0,1196.199951171875,1115.0,1166.1500244140625,1221164
2021-06-24,1125.0,1168.0,1110.0,1139.699951171875,1653777
2021-06-25,1116.949951171875,1170.0,1090.0,1167.25,1964847
2021-06-28,1167.25,1170.0,1111.5,1119.8499755859375,1892105
2021-06-29,1120.0,1145.0,1100.0999755859375,1126.300048828125,1995959
2021-06-30,1120.0,1140.0,1101.550048828125,1124.9000244140625,1856503
2021-07-01,1124.9000244140625,1128.4000244140625,1068.699951171875,1068.699951171875,231561
2021-07-02,1015.2999877929688,1063.0,1015.2999877929688,1015.2999877929688,151999
2021-07-05,966.0,1000.0,964.5499877929688,964.5499877929688,163265
2021-07-06,916.3499755859376,1012.75,916.3499755859376,1012.75,342899
2021-07-07,1011.0,1035.0,962.1500244140624,1017.0499877929688,247291
2021-07-08,1027.0,1060.0,1001.0,1028.6500244140625,166271
2021-07-09,1025.0,1040.0,1001.0,1019.4000244140624,91944
2021-07-12,1002.3499755859376,1029.0,1002.0,1004.2000122070312,61803
2021-07-13,1014.0,1015.75,979.7999877929688,989.2000122070312,109696
2021-07-14,1009.0,1015.0,950.0,979.7000122070312,422385
2021-07-15,975.0,1005.0,960.0,995.7999877929688,125826
2021-07-16,996.0,1020.0,970.0,1008.6500244140624,235508
2021-07-19,1008.0,1008.0,970.0,979.1500244140624,114607
2021-07-20,930.2000122070312,960.9500122070312,930.2000122070312,945.0999755859376,211121
2021-07-22,920.0,992.3499755859376,900.0,988.25,296802
2021-07-23,989.0,991.0,951.25,980.25,79379
2021-07-26,975.0,975.0,935.0999755859376,942.2000122070312,95733
2021-07-27,942.2000122070312,950.0,905.0,914.4500122070312,110537
