Date,Open,Open.1,High,High.1,Low,Low.1,Close,Close.1,Volume,Volume.1
2020-12-01,3827.948972917239,186.4748625169288,3893.045870095226,187.83701859538436,3814.8416637502846,181.30805272426824,3844.529052734375,181.54290771484372,39589.0,711634.0
2020-12-02,3853.968379407052,183.186916122968,3910.7019240785257,184.12633620564984,3800.169328425481,178.02010566821758,3814.841796875,178.9125518798828,22387.0,549409.0
2020-12-03,3844.2846839264016,179.42923001336007,3868.640886270568,182.9990290794612,3816.798163900823,175.29578751645076,3851.1318359375,176.65794372558594,11706.0,894433.0
2020-12-04,3863.749857963607,178.30191376171436,3883.313148383676,179.47618872809235,3824.623277123469,173.7926950239407,3833.4267578125,176.84580993652344,12437.0,857621.0
2020-12-07,3835.3834024143375,178.44284619966163,3899.942266112207,181.7777904415705,3835.3834024143375,177.08068991336455,3866.831298828125,180.41563415527344,16012.0,773973.0
2020-12-08,3901.75176725016,181.77777509546996,3906.7892191671167,190.2325553324685,3825.6015613827226,181.26109121410428,3847.36572265625,188.82342529296875,17164.0,2462531.0
2020-12-09,3849.0772708489767,192.5811112837358,3863.7497382092647,196.05696262051097,3803.10353978674,189.29314109108665,3810.7822265625,193.75538635253903,11815.0,1913277.0
2020-12-10,3825.601861551677,195.3054134171602,3825.601861551677,195.3054134171602,3764.0754019511473,187.0854883687206,3778.2587890625,192.9568634033203,10770.0,5170589.0
2020-12-11,3807.701153751797,193.943245183819,3863.260948796082,195.3054012400345,3723.089918894002,185.06572955189213,3765.199951171875,188.44764709472656,17907.0,1173031.0
2020-12-14,3795.2783573712704,189.66889484084496,3795.2783573712704,189.9507237115529,3717.025195363616,184.12632249937343,3737.566650390625,185.20664978027344,13514.0,592266.0
2020-12-15,3726.8071612914464,185.53545987716808,3829.0253629594135,189.52799508971472,3647.086745636524,182.3883969758664,3811.8095703125,187.8370361328125,23791.0,597646.0
2020-12-16,3839.14918583093,189.480991605186,3867.32013350206,193.42655233167375,3776.155246243142,186.47485078188157,3813.765625,190.8901214599609,10452.0,1134431.0
2020-12-17,3813.765518027039,191.5477450584277,3834.404884741746,193.28567790825727,3783.833827263597,186.4748824534098,3812.787353515625,188.7764587402344,17281.0,566464.0
2020-12-18,3805.0598022535783,188.77647386572832,3812.200450672701,204.74661621185612,3746.810060089533,184.97181943991512,3783.3935546875,194.6008758544922,6315.0,7579755.0
2020-12-21,3753.511034888533,201.2237688459065,3812.592080693824,212.30892813767647,3668.1172182849177,183.2338808901293,3739.229736328125,189.6688995361328,12073.0,5691551.0
2020-12-22,3717.0251317636216,195.77513309794531,3736.588421930799,222.5486045792493,3628.012161502967,193.0977945504624,3708.417236328125,218.69699096679688,9283.0,7760522.0
2020-12-23,3717.2210803031153,219.26064632318003,3814.841955542795,250.82516752015596,3717.2210803031153,218.8848840157166,3792.833251953125,245.84625244140625,7876.0,10935764.0
2020-12-24,3803.299540482017,247.06746805164792,3858.908293377353,259.27992844963813,3790.3878155561306,236.2171638311665,3839.980712890625,239.2702789306641,58507.0,3827784.0
2020-12-28,3863.74998192251,241.33701338791283,4010.474664780327,244.24922137655227,3853.968336398656,231.09734022550717,3979.613525390625,232.6004180908203,53700.0,1872947.0
2020-12-29,3983.1350849967534,234.66711027418165,4010.47473696608,240.8672734465061,3846.2410011883535,231.2851926642512,3990.42236328125,236.02926635742188,24322.0,1675597.0
2020-12-30,3999.714845712641,236.7338306287661,4053.513895972899,241.43093044282887,3914.565573856965,231.14428471691355,4015.365478515625,238.4247894287109,44148.0,1057293.0
2020-12-31,3992.8674154777977,239.55213413545084,4079.875337198441,239.9278964552312,3990.911086513821,231.0973529306702,4007.784423828125,231.9428253173828,21772.0,909027.0
2021-01-01,4029.8419812353545,233.3519157439672,4053.513753566002,236.0762422684683,3961.566289078742,232.69432462922944,3980.689453125,234.10345458984372,10303.0,511639.0
2021-01-04,4021.234308580613,235.79441066595356,4054.4919019865342,240.2096816242904,3917.548870315095,232.03673081470328,3976.434326171875,238.4247894287109,12077.0,1193569.0
2021-01-05,3942.2477136456655,237.67328528286055,3975.0162263699713,258.2935679439041,3917.549058532571,233.9156048831316,3946.35595703125,251.67063903808597,6560.0,3544097.0
2021-01-06,3951.784585674157,252.42217877798583,3980.151356214888,255.80406802125745,3883.313070575842,240.02182265657424,3917.548828125,243.6385955810547,48393.0,1887601.0
2021-01-07,3942.00312033604,245.79921725695397,3961.4197820978047,249.4159896962953,3893.094893036585,242.84005023160952,3911.924560546875,245.94012451171875,28958.0,768057.0
2021-01-08,3916.570893429946,248.5235220272735,4041.678044976416,253.36155742688533,3876.7106876589,242.9339908471856,3908.941162109375,248.4765625,13224.0,1628361.0
2021-01-11,3932.172289467384,251.670634612217,3978.3905615688,264.9164635220865,3884.829223727588,247.6311397210772,3916.179443359375,249.8857421875,10144.0,2819264.0
2021-01-12,3912.756306047674,248.52357221755028,3951.833933996445,253.64342315241643,3894.4157198255,248.19479812259857,3917.402587890625,249.9796905517578,3930.0,696264.0
2021-01-13,3951.784617238879,251.1069698024139,3951.784617238879,257.2132001737369,3814.841585948422,246.12805496717283,3911.23974609375,250.1205902099609,7820.0,1068697.0
2021-01-14,3887.225763187585,251.1069462139968,3911.679875940401,253.6433915975008,3849.859926663222,244.71890189314425,3885.9541015625,250.1675262451172,6971.0,713245.0
2021-01-15,3888.203839318826,250.77819695883875,3905.4683470060136,251.4827620051713,3790.4853025035945,236.733855567746,3813.47216796875,241.9946136474609,39868.0,1095552.0
2021-01-18,3814.8414765297816,241.9476145279032,3824.134039100816,243.2158372878525,3748.570832931091,221.70312457744956,3814.4990234375,232.6943359375,41661.0,935943.0
2021-01-19,3819.585731145496,235.79444303503007,3870.645870120423,243.3098037692143,3775.714957936784,235.79444303503007,3784.469482421875,239.4581756591797,32071.0,722688.0
2021-01-20,3819.536797188595,241.3839692339107,3900.284324633275,248.0068684581624,3773.025027331994,240.53846833820035,3887.910400390625,243.3097686767578,48769.0,801844.0
2021-01-21,3912.657880029806,245.28254919138604,4243.228753716572,245.70527095813603,3888.20376827962,236.7338221038709,4102.17724609375,238.2838592529297,214412.0,616153.0
2021-01-22,4163.067481481481,238.2838854653055,4277.4147986891,242.276420602684,4042.9978072916665,231.28520909137157,4126.630859375,233.7277069091797,66492.0,734980.0
2021-01-25,4157.101108655415,234.8550115726112,4372.395205223988,237.15658781914036,4119.099323260635,224.52139106341636,4214.32373046875,232.2716064453125,68372.0,453053.0
2021-01-27,4254.037711986984,232.0367406681468,4269.688345096157,245.9401452406522,4157.199419623978,226.729023386628,4218.4326171875,242.2764129638672,31740.0,1007728.0
