Date,Open,Open.1,High,High.1,Low,Low.1,Close,Close.1,Volume,Volume.1
2020-12-01,221.6412169389869,,223.95152175002144,,216.38160949836288,,221.88699340820312,,12095583,
2020-12-02,223.8531953433739,,226.6058946780588,,217.56132400781223,,221.93614196777344,,15949367,
2020-12-03,223.5582518909036,,230.78408548805575,,222.6734626753765,,227.8839263916016,,18420230,
2020-12-04,228.96534511675443,,235.45384968896064,,226.6550553834572,,233.1927032470703,,23190815,
2020-12-07,232.6520107379776,,240.76263460483423,,226.3109805331817,,238.8455810546875,,29622343,
2020-12-08,240.7134676151597,,241.05754565382668,,229.6043687756827,,233.291015625,,20773921,
2020-12-09,235.30637649642492,,236.2403239953728,,231.52141321000005,,232.7994537353516,,11402930,
2020-12-10,232.99608602628425,,238.6981029461158,,227.5890038611173,,230.7349395751953,,13593650,
2020-12-11,232.0129817927765,,238.4031698506284,,229.6535337410485,,231.57058715820312,,15252464,
2020-12-14,234.3724295517635,,235.15891723502543,,230.24338796589444,,230.8824157714844,,10984815,
2020-12-15,231.0298778151371,,233.9791954042665,,224.3447549462428,,233.0944061279297,,16607062,
2020-12-16,234.17582432685091,,239.8778415944614,,233.73342966837376,,237.7150115966797,,13238721,
2020-12-17,236.92849504717623,,238.64893017718688,,230.63662400068185,,232.7994537353516,,8522968,
2020-12-18,232.70115780726476,,232.94693427622065,,221.98530976118863,,223.80404663085935,,23402281,
2020-12-21,222.23108043617185,,224.1481338438459,,198.58738173884592,,203.06051635742188,,27017949,
2020-12-22,204.6826445465084,,207.4353440555029,,194.4091909335341,,204.9284210205078,,26497524,
2020-12-23,205.4691242331027,,219.5766992897009,,203.69953068926733,,217.4630126953125,,23305087,
2020-12-24,219.23260487707864,,221.93614596861207,,215.0052467155708,,216.62738037109372,,15688836,
2020-12-28,219.2326016174716,,226.1143424754191,,218.1020359054963,,225.22955322265625,,13713702,
2020-12-29,227.09745659978995,,233.3893281848366,,224.2955988621177,,228.86705017089844,,21325726,
2020-12-30,228.96534938171743,,230.0467718308972,,224.2464532424005,,228.57211303710935,,11720240,
2020-12-31,227.0974481533035,,229.16197640964447,,225.62278939906128,,227.1466064453125,,7482183,
2021-01-01,227.1957647373215,,229.21111970064888,,226.6058952352228,,227.1466064453125,,5041873,
2021-01-04,229.35858503077367,,236.8301800740305,,227.68730817905856,,235.5521545410156,,17569997,
2021-01-05,233.930031968186,,247.7426720404854,,232.6028480828576,,246.6121063232422,,34140600,
2021-01-06,248.6766166780224,,265.9792702840088,,247.79182743149627,,259.736572265625,,49424461,
2021-01-07,262.34180536697806,,268.3879004199935,,258.6551583831869,,264.7503967285156,,19675319,
2021-01-08,267.4539458316266,,269.6659340879139,,259.3924955210304,,260.5722045898437,,12634258,
2021-01-11,262.2434925094219,,262.48926897850293,,250.59368187458065,,251.62594604492188,,12932516,
2021-01-12,248.72577354653367,,258.65514837231086,,245.48152132616065,,253.14974975585935,,14059128,
2021-01-13,253.9854072585804,,259.1467130708716,,243.02376781853985,,250.1021270751953,,17572485,
2021-01-14,251.97001558927215,,254.57527007513136,,248.7749366001569,,249.90550231933597,,9763818,
2021-01-15,249.70888176932243,,255.36174031331305,,247.3002754768665,,249.61056518554688,,13958474,
2021-01-18,247.4968909280004,,248.72577320668955,,238.69809681278676,,240.27105712890625,,11730430,
2021-01-19,243.9085710692799,,250.74115382977504,,241.35248982027215,,249.9546661376953,,9180912,
2021-01-20,252.06832869594984,,253.49384414959937,,247.7426690463362,,249.46310424804688,,9068806,
2021-01-21,249.9546577673813,,261.11291496015195,,244.05602277582065,,246.31716918945312,,19491404,
2021-01-22,245.77646818159084,,246.4154809984609,,224.8854683861556,,228.86705017089844,,25846533,
2021-01-25,232.8486303768981,,235.94540785458756,,214.41539538825845,,218.98683166503903,,23771720,
2021-01-27,220.21570743209472,,223.2633415264229,,213.67805961810623,,214.95608520507807,,20026659,
2021-01-28,209.9914305681664,,216.7748554175654,,205.66575551841416,,211.41693115234372,,22628038,
2021-01-29,216.23412904413345,,227.3432281666394,,208.9099934504254,,210.1880340576172,,37026300,
2021-02-01,212.30169708397537,,240.71346404907283,,208.71336687086816,,232.8486175537109,,29981324,
2021-02-02,238.0099203484856,,245.13743740351907,,233.9791805652374,,238.30484008789065,,29105457,
2021-02-03,239.77950699112984,,257.96696492611693,,234.96229440334596,,252.21578979492188,,35216299,
2021-02-04,249.65972937972188,,254.57527366562385,,246.7595701018336,,252.953125,,18416736,
2021-02-05,254.62440968662665,,264.25883480910085,,244.5967332319874,,246.85787963867188,,29235565,
2021-02-08,249.70888733820223,,253.59216746887188,,241.84404049290453,,243.2203826904297,,12412595,
2021-02-09,244.30179713039385,,246.6121018159321,,239.1404915572165,,242.1881256103516,,12309755,
2021-02-10,242.18813045637003,,244.59673677184645,,235.25723126207703,,238.94387817382807,,15882144,
2021-02-11,238.94386876679505,,242.0898043407687,,237.02681544835832,,239.6811981201172,,9300430,
2021-02-12,240.07445180221612,,243.2203876036848,,236.04372671318,,237.37091064453125,,16784618,
2021-02-15,239.87783404973547,,252.11751422233968,,239.18966293585945,,249.7088928222656,,16898930,
2021-02-16,251.3801740324467,,257.57374416329185,,245.2357621964903,,254.13287353515625,,22630711,
2021-02-17,253.24807836594175,,253.98540776917997,,246.9561917910396,,248.8732452392578,,11880397,
2021-02-18,249.70888315909096,,252.5598840923953,,244.79335396304583,,245.9239196777344,,10919837,
2021-02-19,245.77646013443845,,255.5092019553604,,239.14049571080864,,242.08981323242188,,20676117,
2021-02-22,242.7288266267474,,243.8594073467557,,229.85014908455696,,232.5045318603516,,13378881,
2021-02-23,234.56905665162984,,235.30638602291407,,227.39238110426228,,232.0621337890625,,13036265,
2021-02-24,232.99608649663097,,244.79335669899203,,226.16350383796447,,242.3847503662109,,11200680,
2021-02-25,246.0222422826045,,252.4615736862004,,242.925464813715,,244.74420166015625,,19598751,
2021-02-26,234.37243543557688,,237.76416271722888,,230.2433937460501,,231.6197509765625,,22815361,
2021-03-01,234.96229298257964,,235.65046406224403,,228.1297104755465,,232.0621337890625,,14473106,
2021-03-02,232.9960969081021,,236.9285204846101,,229.8501610470967,,232.7503204345703,,11756320,
2021-03-03,234.8639847341204,,246.7595716800549,,233.97919545758197,,244.74420166015625,,19666574,
2021-03-04,239.6812106713665,,249.85634727944517,,236.97766956761052,,245.137451171875,,16439825,
2021-03-05,243.8102487934948,,243.8102487934948,,234.274125127176,,238.25570678710935,,13885483,
2021-03-08,240.6151546381128,,245.28490738389849,,238.99303600050493,,240.1727600097656,,7687041,
2021-03-09,242.53221178834772,,249.413952783564,,237.96077555621324,,241.30332946777344,,18766370,
2021-03-10,244.449257786662,,244.8425091179094,,235.45384547356431,,237.81329345703125,,13512341,
2021-03-12,240.86092175888203,,245.0391214220463,,237.51836802875223,,238.99302673339844,,11277623,
2021-03-15,239.4354397429296,,239.87783438811647,,226.90083979027187,,234.2249755859375,,15693935,
2021-03-16,235.8471006905279,,236.19119375779897,,229.6043871922259,,231.12820434570312,,9124566,
2021-03-17,231.02987300780248,,232.30791360336573,,218.24949705417936,,219.62583923339844,,16440990,
2021-03-18,223.4599575105984,,225.6227873301198,,213.5797409475753,,219.18344116210935,,11280094,
2021-03-19,216.52906129973903,,225.622790321408,,210.7778861342817,,224.6888427734375,,19513845,
2021-03-22,224.2464530430217,,226.70421769714952,,219.33092373476612,,221.4445953369141,,11332389,
2021-03-23,222.1819266104733,,227.09745596026252,,220.31403145795545,,222.96841430664065,,11435932,
2021-03-24,221.05135762595424,,221.641212138695,,211.36775894815983,,212.25254821777344,,13757546,
2021-03-25,213.33397126524164,,213.33397126524164,,200.30781864190317,,206.5013885498047,,18673108,
2021-03-26,210.28632993870767,,211.76098867600857,,206.5996830954554,,207.5336456298828,,10330808,
2021-03-30,209.40155800264984,,210.7779002708096,,203.45376427044857,,204.53518676757807,,10297850,
2021-03-31,205.17419062004464,,206.79632429469365,,200.3078195981076,,204.0436248779297,,12364637,
2021-04-01,207.33702125855692,,213.33397304501705,,204.8301132996154,,212.5474853515625,,11026676,
2021-04-05,211.31859701977424,,211.36775531190816,,199.57048524798768,,202.7655792236328,,13462130,
2021-04-06,206.452225891078,,209.7947797384365,,203.15881533479467,,208.51675415039065,,15440146,
2021-04-07,208.41844371218252,,214.21876232452524,,206.45223197904875,,212.5474853515625,,14081437,
2021-04-08,214.0712999565241,,215.0052475187052,,208.8116776311283,,209.64732360839844,,11379973,
2021-04-09,208.4184446475415,,211.95763178346783,,205.46912703460455,,207.4844970703125,,8170548,
2021-04-12,201.5367085306704,,202.3231962470887,,179.90837883469598,,185.46292114257807,,41805861,
2021-04-13,188.1664602467457,,192.00058219595843,,183.49670729651604,,190.37844848632807,,22156872,
2021-04-15,189.05125945331352,,194.1634069136231,,181.0880960048085,,186.49517822265625,,20657818,
2021-04-16,187.28166611185088,,188.7563249001332,,183.8407956058589,,184.578125,,13085937,
2021-04-19,176.9590520503693,,177.94215789509357,,170.3722458909176,,172.63339233398438,,25127670,
2021-04-20,175.97593779484407,,176.909885302493,,169.68406668973168,,171.6011199951172,,17558354,
2021-04-22,167.1279992150398,,174.25551682862238,,166.7839061574303,,173.3707275390625,,16257595,
2021-04-23,172.7808619289353,,179.41682675408646,,170.81465012889052,,175.18946838378906,,20997883,
2021-04-26,178.7286410223702,,182.0711948089617,,176.66411280059026,,181.0880889892578,,12901261,
2021-04-27,181.0389438432106,,183.8408016332098,,179.71175989084682,,183.39840698242188,,11361945,
2021-04-28,184.3815115929522,,191.509029253829,,183.54586559093,,190.37844848632807,,17807483,
2021-04-29,192.63957901562875,,193.2294484975792,,185.31544378659797,,187.0850372314453,,20228144,
2021-04-30,183.84079024672988,,188.21560819090303,,181.57964383707724,,182.6119079589844,,18067172,
2021-05-03,180.4982417492022,,183.05430798251476,,174.74706647249045,,178.13877868652344,,21142228,
2021-05-04,180.8914773093621,,185.31545365660196,,176.95905388959338,,178.6794891357422,,28894273,
2021-05-05,177.20482400162828,,183.7424717022575,,177.20482400162828,,181.0880889892578,,21027159,
2021-05-06,181.3830350721205,,182.857693893845,,178.286257546901,,181.8745880126953,,10939853,
2021-05-07,181.9728944170481,,185.31544822548804,,181.4321832124758,,183.15261840820312,,12915146,
2021-05-10,185.7086687369755,,188.7563025387842,,183.30006266832183,,184.3814849853516,,14240635,
2021-05-11,181.82542371938143,,184.62728138861712,,180.39992323894765,,183.05430603027344,,10201378,
2021-05-12,182.85768558009144,,186.98672709298936,,182.07119791072884,,184.6764373779297,,12877317,
