Date,Open,High,Low,Close,Volume
2005-01-03,50.970988192291536,52.323284693605935,50.450879037310976,51.2067756652832,26135
2005-01-04,51.49111703717412,52.011226284153445,49.72273184087995,50.554908752441406,18573
2005-01-05,50.1942791726998,51.491099479370355,48.030615707632414,48.65475082397461,31849
2005-01-06,46.810090275993865,48.86280197843375,46.28998116004099,46.86556625366211,21277
2005-01-07,45.76986323104417,47.850310116732196,45.76986323104417,47.122154235839844,4653
2005-01-10,48.370419930751964,49.48692868428561,47.07360502141905,49.07083511352539,16507
2005-01-11,50.97097745819964,50.97097745819964,47.489694988140634,47.878047943115234,17118
2005-01-12,48.890532714559676,48.890532714559676,45.76986243996482,45.95016860961914,12917
2005-01-13,47.774027041830735,47.80176238132539,45.76986040469952,47.19843673706055,5915
2005-01-14,48.89053964712612,48.89053964712612,46.86556848270039,47.25392150878906,7273
2005-01-17,47.90578907716408,48.34268686572871,45.51327448034578,45.97791290283203,7430
2005-01-18,45.66584614002182,47.33020484038069,45.63810021461791,46.837825775146484,7966
2005-01-19,47.53825537218518,47.53825537218518,45.901631887529334,46.18595886230469,1490
2005-01-20,44.47304951902798,45.76986458889694,44.47304951902798,44.701900482177734,2965
2005-01-24,44.70190795243716,46.78235524751503,44.20953676631842,44.72964859008789,10787
2005-01-25,44.26500723864757,45.24975742473999,44.160983828649805,44.86140441894531,3038
2005-01-27,44.861404876623894,46.28998141500076,44.49386131096554,45.09718704223633,10601
2005-01-28,46.18594951633485,47.330198956769124,45.32603228412523,46.99039077758789,12967
2005-01-31,47.80177366625646,49.36211174802299,46.39400644265042,49.25809097290039,26129
2005-02-01,50.2150862593755,50.943247464998734,49.79899792115138,50.24283218383789,21911
2005-02-02,50.92244038363395,52.76710510253906,50.92244038363395,52.76710510253906,30529
2005-02-03,55.395413648290074,55.41621780395507,54.091667159669164,55.41621780395508,10381
2005-02-04,57.73245556430757,58.20402526855469,57.26781705164734,58.20402526855469,34839
2005-02-07,60.33303426088012,61.11666653402377,58.82817691115833,61.01264572143555,95231
2005-02-08,63.34964886824409,64.07780471791662,59.812890372410564,64.05006408691406,86399
2005-02-09,66.05423536628531,67.27476501464844,65.01401189553074,67.27476501464844,46998
2005-02-10,69.87533912940884,70.65897643917495,65.01402379793026,66.70612335205078,73153
