Date,Open,Open.1,High,High.1,Low,Low.1,Close,Close.1,Volume,Volume.1
2020-12-01,,557.6379428207423,,557.6379428207423,,507.30601053754754,,524.847412109375,,200615.0
2020-12-02,,524.8473678472086,,538.0034483325956,,515.9770249495318,,530.0798950195312,,130790.0
2020-12-03,,538.1529881103236,,543.0366437717267,,522.2560596251756,,532.2227783203125,,75200.0
2020-12-04,,534.4155823697373,,536.0600548053077,,521.2594987249937,,530.4288940429688,,101431.0
2020-12-07,,534.2161140245311,,543.1861607152415,,528.3357257500342,,539.8971557617188,,49431.0
2020-12-08,,523.2527795554423,,562.5715005855856,,521.3590784966206,,533.169677734375,,436301.0
2020-12-09,,533.1695856024676,,543.8339859093813,,521.2593455595129,,525.2460327148438,,243306.0
2020-12-10,,522.5052644421116,,540.7443487741145,,518.4687552523119,,523.5517578125,,89213.0
2020-12-11,,519.266164996796,,528.2362139122877,,519.266164996796,,522.2063598632812,,49374.0
2020-12-14,,523.7510835412338,,528.2361070920151,,521.3092252194034,,527.4387817382812,,60333.0
2020-12-15,,530.2294613080436,,536.4586608064933,,522.2560859500279,,528.136474609375,,74121.0
2020-12-16,,538.2028366660593,,538.2028366660593,,522.5052539299659,,528.136474609375,,454210.0
2020-12-17,,530.6281323160798,,536.4088170435574,,525.6945943523099,,533.1198120117188,,112655.0
2020-12-18,,530.0799088448097,,545.1296905559857,,528.285911648199,,543.335693359375,,444809.0
2020-12-21,,533.2194753935447,,544.2825093352545,,521.2594123940634,,534.51513671875,,931183.0
2020-12-22,,536.7077889583468,,536.7077889583468,,504.8142898930411,,528.4354248046875,,100875.0
2020-12-23,,532.471988935183,,539.1995245932317,,527.2394612011452,,538.6513671875,,248075.0
2020-12-24,,542.1894754740015,,548.069863603311,,530.7775708550655,,536.657958984375,,188642.0
2020-12-28,,528.7843157517739,,541.1928942787141,,528.7843157517739,,540.3955688476562,,159282.0
2020-12-29,,546.3755717945606,,551.6579209306527,,543.5350202553216,,546.1264038085938,,109179.0
2020-12-30,,548.4685343225912,,549.8638993151951,,534.8639993888155,,542.7376708984375,,354783.0
2020-12-31,,547.7210739315228,,548.9170924728128,,532.4720048181575,,534.41552734375,,170700.0
2021-01-01,,537.0565988681012,,561.1262482362667,,530.1795996429266,,555.9435424804688,,220127.0
