Date,Open,High,Low,Close,Volume
2020-12-01,24.513849010055875,24.802246500268986,23.69672034300337,24.321582794189453,820596
2020-12-02,24.321582395548745,25.13871104920817,23.985119273677068,24.80224609375,890323
2020-12-03,24.994514698450374,25.763575955737256,24.850315941907414,25.18678092956543,810642
2020-12-04,25.3309775168274,25.52324189789075,24.321582640295397,24.9945125579834,872078
2020-12-07,24.609983020076005,25.379044244558827,24.609983020076005,25.09064674377441,664077
2020-12-08,25.33097879527979,25.37904443457487,24.225452589213557,24.41771697998047,1588929
2020-12-09,24.658046276379338,24.85031248071524,24.177382599125995,24.273515701293945,795414
2020-12-10,24.4657842696838,25.379044244558827,24.03318618492059,25.09064674377441,765690
2020-12-11,25.37904206185832,25.66744137142581,24.033184117969324,24.465782165527344,1947754
2020-12-14,24.89837966803008,25.76357397433488,24.46578343167094,25.61937522888184,1429411
2020-12-15,25.85970597362293,28.839821197405445,25.090644808460027,27.49396324157715,4011856
2020-12-16,27.878493383488525,30.08954557357201,26.8691003909692,29.51275062561035,5953849
2020-12-17,29.801150194803878,30.618278873314196,28.35915905634562,28.83982276916504,2300058
2020-12-18,29.12821955368762,29.224352660626447,26.724901048149484,27.39783096313477,2227678
2020-12-21,27.349764112903884,29.22435136389316,25.571308131001423,26.003904342651367,2217866
2020-12-22,26.05197296675071,27.68622845036474,25.186778671474283,27.39783096313477,1176996
2020-12-23,27.39783018726413,29.032087458184648,27.15749834351621,28.35915756225586,2449194
2020-12-24,28.79175737495503,29.65695169863399,28.359159296322268,29.03208923339844,1562679
2020-12-28,29.41661729204354,32.348666811223005,28.839820515025743,31.72380256652832,5064122
2020-12-29,32.30059789836523,32.30059789836523,30.137613167315436,31.243139266967773,1795545
2020-12-30,31.483470342310877,34.55971855957428,29.608881298418115,34.17518615722656,4802316
2020-12-31,34.511657606318884,36.86690697179062,34.223256431860634,35.37685012817383,5349019
2021-01-01,35.47298250998227,36.91497360929581,34.84811823341054,35.665245056152344,2151005
2021-01-04,35.85751255753557,37.299503708646974,35.56911506074792,36.3862419128418,3554288
2021-01-05,35.76137930113892,37.1553047368093,35.76137930113892,36.19397735595703,2290137
2021-01-06,36.48237506286568,36.67464127366223,32.973528634140806,34.41551971435547,2118660
2021-01-07,34.99231697945289,35.761378125415774,33.454191020354315,33.694522857666016,1875959
2021-01-08,34.03099518039942,34.65585585901613,33.55033142738346,33.93486022949219,1001503
2021-01-11,33.93485469568926,34.12712089897722,31.53153632252185,32.82933044433594,1646732
2021-01-12,33.06966656480557,33.454195354012484,31.675740994393948,32.348670959472656,844886
2021-01-13,32.58899864884822,33.069662324098644,31.09893832183364,31.72380256652832,805859
2021-01-14,31.72380496618739,32.68513238940519,31.531538748109213,32.10833740234375,842353
2021-01-15,31.435405539953017,32.588999110324046,31.435405539953017,31.675737380981445,639036
2021-01-18,30.858606987558517,31.96413492553644,29.80114835162796,30.13761329650879,579331
2021-01-19,30.3779446425444,32.10833497359779,30.3779446425444,31.72380256652832,699892
2021-01-20,32.06026503499042,32.829329833840696,31.819933202142906,32.01219940185547,740014
2021-01-21,32.15640099435986,32.44479846954346,31.05087306112109,31.243139266967773,454658
2021-01-22,31.43540599993507,32.012200959974166,29.60888251452306,30.08954620361328,749627
2021-01-25,30.37794635609992,30.42601199290168,28.35915843945529,28.69562339782715,479326
2021-01-27,28.839821856954824,29.56081740337869,27.15749891529913,27.63816261291504,763404
2021-01-28,27.59009765322736,29.32048627364734,27.20556521883488,29.080154418945312,396952
2021-01-29,29.36855186797777,29.801149939240062,28.3591588131478,28.64755630493164,307485
2021-02-01,28.64755477877553,30.42601077292868,28.64755477877553,30.13761329650879,498769
2021-02-02,30.474077636144955,33.16579347455863,30.08954523044037,32.396732330322266,1318477
2021-02-03,32.54093155807878,32.82933271655828,31.72380472151504,31.91607093811035,621275
2021-02-04,32.204466629028325,33.117728356420415,31.00280742645264,31.243139266967773,1042709
2021-02-05,31.33927679006969,32.10834176692363,31.33927679006969,31.8199405670166,777855
2021-02-08,32.10833695084025,32.396734440315555,31.33927208934203,32.156402587890625,607934
2021-02-09,32.877397808805426,33.16579529533022,30.28181309573629,30.666343688964844,2339987
2021-02-10,31.147007867732174,31.147007867732174,29.27241878609752,29.51275062561035,1011404
2021-02-11,29.60888315505614,30.52214491751886,29.464684411926893,29.801149368286133,398820
2021-02-12,30.04148118863177,30.23374740167361,28.8398219410865,28.935955047607425,708980
2021-02-15,29.17628669738769,29.51275165111437,28.455291153796168,29.17628669738769,465582
2021-02-16,29.320485383872416,29.320485383872416,28.455291099918067,28.743688583374023,410317
2021-02-17,28.695622947326857,29.705015973009186,28.455291099918067,28.743688583374023,746842
2021-02-18,29.08015462557475,29.320486481984457,28.743689659883845,28.83982276916504,660947
2021-02-19,28.55142485591732,28.98402109095454,28.214959895164025,28.455291748046875,755795
2021-02-22,28.79175470061992,29.368549640438992,27.205563115358288,27.59009552001953,694257
2021-02-23,27.878495543120486,29.65695166000238,27.686229323181585,29.46468544006348,975129
2021-02-24,29.32048586410978,31.33927194853993,29.32048586410978,30.85860824584961,1213325
2021-02-25,30.954743212740777,31.33927197491281,30.23374765809855,30.42601203918457,860558
2021-02-26,29.993416667172077,30.52214602231295,28.743689903114408,29.03208923339844,696626
2021-03-01,29.560816260078347,30.37794488113926,29.128218215520683,29.51275062561035,758495
2021-03-02,29.80114756923833,29.849213202850933,28.69562149387096,29.128217697143555,1111447
2021-03-03,29.512751799861217,30.089546770772344,28.070760705410404,28.50335693359375,1504024
2021-03-04,28.74368840305828,28.83982150813603,28.4072234520794,28.551424026489254,546707
2021-03-05,28.551427662582785,34.22325774786708,28.503360187129164,33.93486022949219,13812627
2021-03-08,34.848121310169574,36.24204689601102,32.973531982118885,34.0309944152832,7169725
2021-03-09,34.36745707085345,36.19398073169818,32.25253590228935,33.213863372802734,3172034
2021-03-10,33.64645575728562,33.838721952190355,32.01219860135436,32.54092788696289,1536837
2021-03-12,33.02159674478198,33.02159674478198,31.002810548056868,31.531539916992188,1039371
2021-03-15,31.964137860388103,31.964137860388103,30.041482951492576,30.47408103942871,1692524
2021-03-16,30.95474262887464,31.387340686934945,30.52214457081433,30.71441078186035,651143
2021-03-17,30.76247470422638,33.790657274792764,30.041479203346075,31.339269638061523,5707683
2021-03-18,31.868003449202508,33.02159334740389,30.28181183841632,30.8105411529541,2386592
2021-03-19,30.666340037532777,33.165791346289225,29.224349109433245,32.637062072753906,2790844
2021-03-22,32.97352636169487,34.41551734253143,31.57960101345165,32.492862701416016,2538851
2021-03-23,32.73319883118125,33.406128777398,32.252535107765446,32.444801330566406,1091442
2021-03-24,32.34866896399451,32.781263366770375,31.243140970477626,31.48347282409668,993358
2021-03-25,31.72380440425788,31.72380440425788,30.089547080300896,30.42601203918457,889636
2021-03-26,30.7624764730912,32.156401921712735,30.714410837036585,31.147008895874023,1123312
2021-03-30,31.62767344680392,32.49286592072322,31.29120665096886,31.91607093811035,843456
2021-03-31,31.96413203400471,32.444795673613804,31.531534024922017,31.77186584472656,622369
2021-04-01,31.964133338857945,36.53043810155194,31.91606770636939,35.136512756347656,6672568
2021-04-05,35.136514026494154,36.434308153635165,33.40612552414564,35.42491149902344,3522298
2021-04-06,35.56911705214735,40.27962320970647,34.84812143622544,38.30889892578125,12389642
2021-04-07,38.40502459458065,40.08734729187741,37.68402915288204,38.50115585327149,5385657
2021-04-08,38.83763201029795,40.85641826969594,37.63597264942455,39.606693267822266,8383708
2021-04-09,39.41441979908449,40.13541528321409,38.59729305060669,39.12602233886719,2746425
2021-04-12,37.58789811884247,38.06856179640911,35.04038282804295,35.85750961303711,2806501
2021-04-13,35.713312053121626,38.597294065470415,35.665242752510935,37.25143432617188,3015317
2021-04-15,37.059173583984375,37.6840379122369,35.665248005925655,37.059173583984375,2204472
2021-04-16,36.72270833875148,39.12602689930887,36.72270833875148,37.299503326416016,2840051
2021-04-19,36.33817759723927,36.33817759723927,34.8961863936411,35.37685012817383,1482221
2021-04-20,35.809448683342964,36.53044429441699,34.99232179099507,35.32878494262695,1643982
2021-04-22,34.80005055430208,36.33817283642159,34.80005055430208,35.905574798583984,1616186
2021-04-23,35.95364424844465,37.347565968002776,35.713312411669406,36.77077102661133,2171230
2021-04-26,37.203372484569,41.33707972348263,36.53044254633348,40.712215423583984,9295648
2021-04-27,40.85641607383772,42.01000973171012,39.8470229983893,41.57741165161133,5679188
2021-04-28,42.01000618854194,42.10613745726801,40.08735147663771,40.66414642333984,2094884
2021-04-29,41.04867593593653,42.73099869013743,39.414418812706856,41.433204650878906,5321738
2021-04-30,40.80835010562637,47.34537589117653,40.51995261028225,46.38404846191406,18736987
2021-05-03,46.81664409145325,54.98792681307868,46.480177308494326,54.07466506958008,22102577
2021-05-04,54.98792457222589,55.9973175456223,49.07575996534688,49.50835800170898,8486118
2021-05-05,50.4216236082908,52.296212799417866,46.86471144231151,48.2105712890625,5438096
2021-05-06,48.258640186669766,50.565823936321245,48.06637395740548,49.55643081665039,3398919
