Date,Open,Open,Open,High,High,High,Low,Low,Low,Close,Close,Close,Volume,Volume,Volume
2021-02-16,1364.1400962241,,,1367.0590835911987,,,1342.8314646894999,,,1353.48583984375,,,936005,,
2021-02-17,1353.4858793591613,,,1355.8696716023273,,,1327.3608466417807,,,1340.9827880859375,,,667806,,
2021-02-18,1340.982899560632,,,1366.5727391961195,,,1325.2204135173477,,,1341.712646484375,,,1156906,,
2021-02-19,1332.0312150782222,,,1332.0312150782222,,,1290.873446313872,,,1299.8736572265625,,,889225,,
2021-02-22,1299.873562151698,,,1303.765544964412,,,1242.029015107295,,,1248.158935546875,,,863883,,
2021-02-23,1257.889028085711,,,1270.7325252416863,,,1213.958243599949,,,1261.82958984375,,,1682554,,
2021-02-24,1273.6516309035205,,,1280.024801547095,,,1240.569770360572,,,1276.181396484375,,,752013,,
2021-02-25,1284.3545748693227,,,1303.814492670373,,,1265.1379060407855,,,1273.7003173828125,,,877139,,
2021-02-26,1256.137603568636,,,1300.7008596323753,,,1247.0886949334445,,,1275.500244140625,,,1316088,,
2021-03-01,1305.760255488523,,,1305.760255488523,,,1243.488529444361,,,1253.8995361328125,,,1623331,,
2021-03-02,1264.8945240602648,,,1279.4894608763445,,,1248.5481473166951,,,1276.0352783203125,,,1063304,,
2021-03-03,1287.078942362107,,,1326.193327550664,,,1280.6084962828857,,,1305.2252197265625,,,1602126,,
2021-03-04,1297.9764168178503,,,1321.3283163707952,,,1288.24645867079,,,1307.4144287109375,,,869460,,
2021-03-05,1297.68443183577,,,1322.7390733167194,,,1270.1487223657073,,,1283.1868896484375,,,962001,,
2021-03-08,1289.3166469092018,,,1315.7335053244044,,,1287.2733795852741,,,1300.45751953125,,,648315,,
2021-03-09,1308.6792540219105,,,1332.0311514914465,,,1304.3007732463725,,,1325.803955078125,,,1321433,,
2021-03-10,1337.5772940852048,,,1340.7882277715776,,,1314.5660381705115,,,1328.1392822265625,,,825036,,
2021-03-12,1333.9772658248664,,,1351.8804126220816,,,1321.620266451878,,,1343.36669921875,,,864530,,
2021-03-15,1347.5990580550558,,,1347.5990580550558,,,1295.0572897265554,,,1326.4364013671875,,,764666,,
2021-03-16,1321.6202420757033,,,1334.269187470211,,,1300.7008323847867,,,1314.4686279296875,,,505511,,
2021-03-17,1318.3606948475172,,,1326.8258301057417,,,1289.365489443173,,,1294.23046875,,,641588,,
2021-03-18,1302.8414524503526,,,1311.9876372604244,,,1266.8406057433601,,,1283.8193359375,,,1120507,,
2021-03-19,1274.6243203610625,,,1313.0576491047739,,,1263.6781191365876,,,1306.879150390625,,,962739,,
2021-03-22,1306.8794343253558,,,1337.869329214562,,,1304.2036956669267,,,1325.5123291015625,,,790865,,
2021-03-23,1332.128484681746,,,1343.7558553952238,,,1316.6578281871077,,,1328.5770263671875,,,574469,,
2021-03-24,1324.3445076284845,,,1337.8204751746075,,,1280.7056714666235,,,1285.3760986328125,,,760354,,
2021-03-25,1284.3544314536032,,,1291.7978729361255,,,1226.7531287040315,,,1232.055908203125,,,1120803,,
2021-03-26,1240.569714146057,,,1254.142958803033,,,1226.46127425969,,,1235.8507080078125,,,667881,,
2021-03-30,1245.4347062472011,,,1257.0619593154922,,,1228.3585813199513,,,1239.937255859375,,,553075,,
2021-03-31,1239.0127637696678,,,1260.369972144615,,,1232.5423185282405,,,1253.02392578125,,,678770,,
2021-04-01,1274.6245383499386,,,1281.33823333725,,,1229.1856805610716,,,1239.6453857421875,,,1597734,,
2021-04-05,1237.650676823992,,,1241.4939627841277,,,1195.8118567741242,,,1201.9903564453125,,,887686,,
2021-04-06,1206.5147875833804,,,1215.028500802215,,,1185.6926537848226,,,1189.049560546875,,,1208009,,
2021-04-07,1189.9738281806483,,,1217.1690124761988,,,1187.0548408670409,,,1206.41748046875,,,1011855,,
2021-04-08,1211.379686078288,,,1251.1752352632689,,,1210.0174682990037,,,1236.434326171875,,,1285015,,
2021-04-09,1242.4183246820635,,,1254.1915497652665,,,1229.817958173768,,,1233.5640869140625,,,866207,,
2021-04-12,1215.2717018127441,,,1220.5744811845943,,,1160.7839393615723,,,1183.162841796875,,,1068953,,
2021-04-13,1183.6981638026814,,,1209.1906078856375,,,1164.4327982193818,,,1200.774169921875,,,1082272,,
2021-04-15,1196.7846987036332,,,1196.7846987036332,,,1145.4591760559774,,,1185.011474609375,,,1212087,,
2021-04-16,1182.189925112131,,,1222.9584738563756,,,1169.5896767120614,,,1213.228515625,,,1081614,,
2021-04-19,1191.9198541777564,,,1194.2550678509258,,,1157.865001201249,,,1187.49267578125,,,796272,,
2021-04-20,1189.0007440581978,,,1205.882195679369,,,1161.6108913793296,,,1177.9085693359375,,,745098,,
2021-04-22,1159.8111268716311,,,1167.5463968609154,,,1125.0752203297566,,,1141.2269287109375,,,1733814,,
2021-04-23,1141.7617531100823,,,1148.037646619928,,,1100.4581332828925,,,1107.6583251953125,,,1424940,,
2021-04-26,1110.8691967498014,,,1118.4586110853409,,,1094.1337174123234,,,1098.4635009765625,,,1862525,,
2021-04-27,1097.539222676918,,,1116.901862150909,,,1087.857962326871,,,1103.377197265625,,,1839460,,
2021-04-28,1114.1774691875305,,,1140.3510800178049,,,1102.4529410370126,,,1115.636962890625,,,1805844,,
2021-04-29,1125.7561770827247,,,1130.6211562403855,,,1096.5663021367595,,,1099.87451171875,,,1469059,,
2021-04-30,1090.4363338094695,,,1125.756128478734,,,1080.9983221606512,,,1088.39306640625,,,2646200,,
2021-05-03,1076.6197173004794,,,1101.5283828930967,,,1070.2952453958674,,,1097.14990234375,,,1510211,,
2021-05-04,1109.2152436898298,,,1120.5019715375067,,,1085.036321123828,,,1093.4527587890625,,,1467293,,
2021-05-05,1102.4043978574757,,,1103.815194458141,,,1081.5822610275377,,,1092.6744384765625,,,819639,,
2021-05-06,1099.3391594009438,,,1111.1610808194307,,,1084.9388944164784,,,1101.236572265625,,,1245287,,
2021-05-07,1107.269042827403,,,1140.3508947220705,,,1106.7825450054227,,,1131.2047119140625,,,2527838,,
2021-05-10,1138.4051276242174,,,1155.4325547468018,,,1134.5131442819122,,,1150.22705078125,,,1666268,,
2021-05-11,1145.215906833135,,,1149.1078895241567,,,1130.6209717418037,,,1144.1942138671875,,,712524,,
2021-05-12,1142.2971969645655,,,1160.5895675601057,,,1130.086050799203,,,1138.0159912109375,,,1226875,,
2021-05-14,1145.2160180205171,,,1152.0269883910723,,,1106.9772368591262,,,1132.1292724609375,,,2102690,,
2021-05-17,1139.8645160680032,,,1139.8645160680032,,,1082.9929622423713,,,1111.2098388671875,,,2767058,,
2021-05-18,1123.8101288065802,,,1150.0810149345261,,,1101.966420998644,,,1145.021484375,,,2720251,,
2021-05-19,1148.1351761156482,,,1156.89213932331,,,1136.6537768449257,,,1144.437744140625,,,1511759,,
2021-05-20,1148.0377759373364,,,1148.0377759373364,,,1115.2964432911726,,,1130.037353515625,,,1313068,,
2021-05-21,1143.2700293447058,,,1143.2700293447058,,,1124.9776613656315,,,1127.361572265625,,,1270521,,
2021-05-24,1133.5400522609632,,,1159.8109375923332,,,1117.972120212744,,,1137.6265869140625,,,2422497,,
2021-05-25,1144.2432046149959,,,1148.0379124667168,,,1118.361536836821,,,1119.7237548828125,,,1327524,,
2021-05-26,1121.86421059215,,,1123.2264285315184,,,1104.3502853617433,,,1107.1719970703125,,,1681362,,
2021-05-27,1110.188209607733,,,1116.026184417239,,,1094.6202767823834,,,1112.4261474609375,,,1994081,,
2021-05-28,1119.9180702188655,,,1139.232011445707,,,1106.5393791106903,,,1130.9615478515625,,,1686225,,
2021-05-31,1130.6210880570902,,,1142.297037331346,,,1124.296615533535,,,1140.156494140625,,,1185585,,
2021-06-01,1156.8919779609976,,,1157.8649737372473,,,1121.3289348295084,,,1131.3995361328125,,,1835877,,
2021-06-02,1128.6750191652868,,,1134.5616906972134,,,1118.945062103517,,,1130.0858154296875,,,1976024,,
2021-06-03,1136.16710758222,,,1187.0548336147729,,,1131.3508260537517,,,1183.2115478515625,,,4952087,,
2021-06-04,1195.7630382191671,,,1200.9199630258977,,,1175.086879244648,,,1186.0330810546875,,,2445770,,
2021-06-07,1196.7846112472425,,,1196.7846112472425,,,1176.546254864567,,,1179.659912109375,,,1751701,,
2021-06-08,1180.9736655286472,,,1185.595395630613,,,1165.162483600869,,,1172.4112548828125,,,1339391,,
2021-06-09,1180.1951882079388,,,1192.7955548698972,,,1153.9729993494814,,,1165.794921875,,,1612676,,
2021-06-10,1169.5409356022597,,,1178.2978976824763,,,1158.8379819486615,,,1166.6219482421875,,,1264792,,
2021-06-11,1175.0869947806057,,,1200.19033424271,,,1169.5409661611166,,,1185.984619140625,,,2410638,,
2021-06-14,1194.7901543359646,,,1194.7901543359646,,,1160.3947762948746,,,1183.5521240234375,,,1333252,,
2021-06-15,1189.0008922599177,,,1192.8928755406375,,,1175.5735024318726,,,1177.2762451171875,,,1056888,,
2021-06-16,1177.3248324614074,,,1180.2438196493283,,,1154.9459306873478,,,1158.98388671875,,,1260745,,
2021-06-17,1153.972892209223,,,1153.972892209223,,,1128.6750041844002,,,1133.977783203125,,,1366129,,
2021-06-18,1143.367397686482,,,1144.8755887610469,,,1100.5555803573902,,,1138.3564453125,,,1344781,,
2021-06-21,1123.9074226804562,,,1147.1133487113918,,,1120.1614126123852,,,1136.36181640625,,,713049,,
2021-06-22,1143.2701021037042,,,1156.794767917414,,,1135.8266602373542,,,1138.2105712890625,,,1018246,,
2021-06-23,1143.2700965289282,,,1153.048752098163,,,1132.1779203482497,,,1135.778076171875,,,732658,,
2021-06-24,1136.4592104215114,,,1144.0972044764967,,,1121.4264712863744,,,1124.345458984375,,,498705,,
2021-06-25,1125.269486756488,,,1152.9025874017832,,,1125.269486756488,,,1150.5186767578125,,,752309,,
2021-06-28,1154.946067402502,,,1177.324971825634,,,1145.994553142812,,,1170.270751953125,,,1431038,,
2021-06-29,1173.9193608309054,,,1182.141127327996,,,1157.2811574243012,,,1163.0704345703125,,,950899,,
2021-06-30,1166.6219128871576,,,1191.919802574452,,,1166.6219128871576,,,1187.152099609375,,,1811484,,
2021-07-01,1202.4768504898723,,,1208.3148253617967,,,1165.2111821550957,,,1168.4219970703125,,,2930696,,
2021-07-02,1174.4058903253579,,,1185.1088437583146,,,1166.6219241922984,,,1170.4652099609375,,,865305,,
2021-07-05,1177.3248683838258,,,1181.5573761806745,,,1165.7461950970073,,,1169.589599609375,,,445326,,
2021-07-06,1169.5408065730483,,,1181.7519498583865,,,1155.918867062214,,,1168.1785888671875,,,966790,,
2021-07-07,1163.9950309513163,,,1174.4060394668509,,,1158.3029099745384,,,1171.4383544921875,,,547220,,
2021-07-08,1171.4868938298564,,,1185.3520833955338,,,1163.946176697646,,,1169.589599609375,,,743767,,
2021-07-09,1166.6220032916879,,,1177.1304057933685,,,1158.8867339320516,,,1167.78955078125,,,537159,,
2021-07-12,1177.3249181826463,,,1178.395189808032,,,1161.2704874801557,,,1168.32470703125,,,558276,,
2021-07-13,1176.303221363243,,,1176.303221363243,,,1162.7299775036188,,,1167.4976806640625,,,387934,,
2021-07-14,1167.6921799118293,,,1171.486887104905,,,1156.9406481009928,,,1161.5623779296875,,,834590,,
2021-07-15,1164.8912732027225,,,1180.8514189638092,,,1164.4507048115343,,,1175.3192138671875,,,467065,,
2021-07-16,1179.8725179700148,,,1187.3140136804634,,,1165.185308202753,,,1168.80810546875,,,475394,,
2021-07-19,1164.2060604683563,,,1178.5994769888657,,,1159.7020070998492,,,1167.828857421875,,,698945,,
2021-07-20,1167.143580923327,,,1169.8852411716641,,,1135.8108673414924,,,1145.4554443359375,,,966169,,
2021-07-22,1150.0083314730846,,,1156.5685695898314,,,1140.1189691303832,,,1142.61572265625,,,524663,,
2021-07-23,1142.6159442420649,,,1144.6232441053864,,,1130.9151813017293,,,1136.4473876953125,,,450466,,
2021-07-26,1142.4692005385712,,,1142.4692005385712,,,1127.194405927824,,,1130.2298583984375,,,400400,,
2021-07-27,1135.6639264804924,,,1136.3494012779074,,,1111.4300317768325,,,1118.9205322265625,,,594744,,
2021-07-28,1119.6549682388584,,,1124.7954917047562,,,1104.4781846728747,,,1113.7310791015625,,,574539,,
2021-07-29,1113.730928302771,,,1128.6629230152582,,,1111.332065486752,,,1113.437255859375,,,604866,,
2021-07-30,1119.8507146824786,,,1163.226987707421,,,1113.4373716082407,,,1159.653076171875,,,1377376,,
2021-08-02,1159.3104138460737,,,1179.6767256830265,,,1133.558791809667,,,1175.2215576171875,,,2207108,,
2021-08-03,1175.2214893392932,,,1199.2105970158711,,,1172.0392607699514,,,1188.1951904296875,,,1945315,,
2021-08-04,1192.5035291126471,,,1214.0447698668709,,,1185.845279615051,,,1208.4146728515625,,,1957294,,
2021-08-05,1211.009323897261,,,1228.8297554088047,,,1188.0482499797185,,,1199.0147705078125,,,3584311,,
2021-08-06,1199.0147872835591,,,1203.861518258001,,,1163.226908247666,,,1174.8787841796875,,,2075353,,
2021-08-09,1174.878708035493,,,1186.6284740239641,,,1162.982046067206,,,1169.3955078125,,,1004794,,
2021-08-10,1173.7037232688328,,,1250.3709983044723,,,1171.6475380144839,,,1243.5169677734375,,,7304602,,
2021-08-11,1243.5170063124638,,,1252.231440734104,,,1205.5750504111977,,,1235.5859375,,,1941460,,
2021-08-12,1235.585959859515,,,1247.6293995260687,,,1225.7944871916764,,,1238.7681884765625,,,1085972,,
2021-08-13,1241.5585500495467,,,1261.1414924793503,,,1232.5014391757625,,,1245.8668212890625,,,1413324,,
2021-08-16,1251.8397608242922,,,1256.1969182827825,,,1233.7255366747033,,,1237.3973388671875,,,630041,,
2021-08-17,1237.3482594820377,,,1245.4752289905612,,,1209.5405748319658,,,1223.052734375,,,525414,,
2021-08-18,1226.9694655942008,,,1233.7256059124948,,,1198.1825108846124,,,1204.2532958984375,,,575036,,
2021-08-20,1193.580372839401,,,1198.4761085770522,,,1161.2685169709018,,,1169.1995849609375,,,1021721,,
2021-08-23,1182.8099101986181,,,1276.2205842964188,,,1158.5270099276613,,,1231.1798095703125,,,5407854,,
2021-08-24,1226.3818598041864,,,1295.4117369428652,,,1221.5840146512892,,,1269.2685546875,,,5184021,,
2021-08-25,1272.8913911811637,,,1321.8977575515617,,,1263.344705747305,,,1313.5260009765625,,,2762786,,
2021-08-26,1313.5259847579111,,,1323.904921299043,,,1300.7970710032687,,,1315.1416015625,,,1837948,,
2021-08-27,1314.0154476243622,,,1350.43967302728,,,1308.238455656077,,,1319.4007568359375,,,2437177,,
2021-08-30,1327.4296705662657,,,1349.9011681399102,,,1321.8485799275993,,,1337.9066162109375,,,950486,,
2021-08-31,1342.4109064411075,,,1347.7472112497846,,,1313.036488357057,,,1318.27490234375,,,827925,,
2021-09-01,1318.911214546129,,,1346.327334818803,,,1283.759807862991,,,1319.694580078125,,,1297957,,
2021-09-02,1317.2957682367564,,,1325.7654161072494,,,1261.1416956766154,,,1284.0047607421875,,,1599168,,
2021-09-03,1287.578555578522,,,1303.2449106273862,,,1267.897720953347,,,1294.1387939453125,,,1155242,,
2021-09-06,1302.2657495917128,,,1361.8958367674516,,,1292.2294909952352,,,1357.979248046875,,,2151756,,
2021-09-07,1363.6581905776552,,,1384.4650675545604,,,1323.660053329364,,,1368.26025390625,,,2027043,,
2021-09-08,1375.310040848565,,,1378.6391650099404,,,1344.9075940452906,,,1354.4052734375,,,1060529,,
2021-09-09,1332.96204286496,,,1362.7281422316364,,,1323.807040271006,,,1347.257568359375,,,1057441,,
2021-09-13,1350.9294192301168,,,1362.9239730977986,,,1336.5360023988233,,,1350.09716796875,,,770813,,
2021-09-14,1353.1814439469113,,,1447.1795760879413,,,1348.824286673213,,,1435.4298095703125,,,4243237,,
2021-09-15,1431.513201631535,,,1442.0880391662313,,,1413.8885520902436,,,1435.2340087890625,,,1016806,,
2021-09-16,1435.625529750827,,,1444.9764330140995,,,1411.4406425138568,,,1417.658203125,,,857620,,
2021-09-17,1421.4770103720475,,,1434.4507113449627,,,1385.7381359938283,,,1422.2603759765625,,,917819,,
2021-09-20,1408.0136340192066,,,1470.1894794713762,,,1400.1804566394057,,,1409.433349609375,,,2042054,,
2021-09-21,1427.1070349366012,,,1460.8876131220643,,,1404.1460810523454,,,1444.09521484375,,,3448518,,
2021-09-22,1444.2911674849208,,,1509.8450266356028,,,1424.65921773982,,,1488.45068359375,,,2890213,,
2021-09-23,1532.4632778298794,,,1539.121526682417,,,1456.285696439549,,,1476.9456787109375,,,2597565,,
2021-09-24,1483.2123721097205,,,1483.3102629343782,,,1420.7427268015585,,,1434.891357421875,,,1032392,,
2021-09-27,1444.2421154157782,,,1457.9011710025006,,,1415.4551639221909,,,1428.72265625,,,1209718,,
2021-09-28,1439.150586303117,,,1473.6165195484143,,,1425.1977388588878,,,1458.8314208984375,,,1568084,,
2021-09-29,1448.256694739035,,,1473.76352878429,,,1439.5422601816952,,,1457.55859375,,,1232093,,
2021-09-30,1446.3475250552758,,,1488.0101728840616,,,1444.8788040372847,,,1449.2359619140625,,,1426550,,
2021-10-01,1432.4924172850142,,,1447.6201943876351,,,1397.2431165179187,,,1441.2557373046875,,,933091,,
2021-10-04,1447.1795901116523,,,1472.6374178132103,,,1431.513234603001,,,1465.1959228515625,,,765785,,
2021-10-05,1454.033587373168,,,1484.1913688471257,,,1449.1378513887466,,,1457.75439453125,,,671752,,
2021-10-06,1455.5024365839067,,,1475.7707375377122,,,1414.8678243281165,,,1425.1978759765625,,,557028,,
2021-10-07,1435.331882349983,,,1488.3037211518072,,,1429.016311292056,,,1483.0653076171875,,,1079940,,
2021-10-08,1492.7098592054601,,,1502.011757311365,,,1463.090657341921,,,1469.2103271484375,,,1075371,,
2021-10-11,1473.6165225471866,,,1497.9973115095727,,,1455.6001903266988,,,1460.642822265625,,,907444,,
2021-10-12,1460.3002138940615,,,1506.8097076747256,,,1458.8803786848189,,,1485.023681640625,,,1197881,,
2021-10-13,1490.262146687054,,,1525.5114484483772,,,1480.6664556198796,,,1488.4996337890625,,,1231332,,
2021-10-14,1492.22045580516,,,1513.7616959808252,,,1476.7988861339452,,,1489.2340087890625,,,677408,,
2021-10-18,1498.0953419306506,,,1533.638436088343,,,1489.2340112158408,,,1518.9022216796875,,,1394214,,
2021-10-19,1519.5875735099694,,,1522.5740205241386,,,1436.9965243401984,,,1455.404541015625,,,1231042,,
2021-10-20,1459.9084462032172,,,1473.616506730947,,,1392.3472907451207,,,1408.3563232421875,,,1645913,,
2021-10-21,1414.867829216629,,,1454.0337206828333,,,1395.431779481488,,,1446.0047607421875,,,944311,,
2021-10-22,1444.242107140575,,,1478.854936447424,,,1422.2112953367357,,,1432.7861328125,,,1242631,,
2021-10-25,1444.2420181355778,,,1476.553873456577,,,1404.0969857670634,,,1463.9228515625,,,900150,,
2021-10-26,1463.8252317751299,,,1517.3356562931442,,,1455.2576927931682,,,1512.2440185546875,,,1364333,,
2021-10-27,1512.7824223501377,,,1547.0035691428939,,,1501.8160215320197,,,1511.117919921875,,,2521284,,
2021-10-28,1517.6782128208126,,,1531.1414872893843,,,1478.5123234576947,,,1500.396240234375,,,994523,,
2021-10-29,1498.095280800994,,,1554.8858208575023,,,1449.1379186833144,,,1536.6737060546875,,,2651006,,
2021-11-01,1533.44239044304,,,1631.6018962462372,,,1460.7407115813203,,,1513.369873046875,,,3394040,,
2021-11-02,1520.6156567644844,,,1560.2711198030945,,,1500.543138436299,,,1524.72802734375,,,1589334,,
2021-11-03,1532.3654508972604,,,1532.3654508972604,,,1445.368241375883,,,1465.685546875,,,1961985,,
2021-11-04,1492.7099571463777,,,1502.8931122775266,,,1479.0018958803564,,,1496.23486328125,,,220754,,
2021-11-08,1508.6701302028284,,,1513.5168612790962,,,1411.0490776892836,,,1474.5467529296875,,,1304830,,
2021-11-09,1483.4080263241335,,,1546.905699123542,,,1483.4080263241335,,,1537.9954833984375,,,1753403,,
2021-11-10,1527.469608399602,,,1562.7189070549775,,,1489.0380813933941,,,1510.9219970703125,,,1568558,,
2021-11-11,1512.7825245998192,,,1514.7408191300453,,,1425.6384180047487,,,1489.5767822265625,,,3281771,,
2021-11-12,1502.9908828940474,,,1560.7605650378578,,,1498.0951471191484,,,1547.786865234375,,,2365813,,
2021-11-15,1555.8649337568577,,,1615.4950234049234,,,1539.5132229804121,,,1606.291015625,,,3033537,,
2021-11-16,1615.5931314866475,,,1624.4054576583928,,,1567.614911218256,,,1595.3248291015625,,,2879547,,
2021-11-17,1598.9473630281911,,,1630.2800731426444,,,1555.6691049925241,,,1596.9400634765625,,,3997327,,
2021-11-18,1605.80139667371,,,1786.894622226473,,,1578.8748488636327,,,1765.2554931640625,,,19036475,,
2021-11-22,1773.2355570726365,,,1793.112292794526,,,1718.5502105399898,,,1765.1575927734375,,,4234114,,
2021-11-23,1752.7713379217162,,,1788.5102098879045,,,1747.8267163919602,,,1764.9617919921875,,,2018204,,
2021-11-24,1777.054240296199,,,1792.8184859839978,,,1758.7931214903092,,,1764.4232177734375,,,1744444,,
2021-11-25,1772.2564302355888,,,1796.3924325965206,,,1764.4232526433873,,,1776.026123046875,,,3117728,,
2021-11-26,1766.479602870971,,,1850.3435922065414,,,1765.4025647563933,,,1830.41796875,,,4903273,,
2021-11-29,1835.9010199111501,,,1840.6498599776924,,,1809.1702532513214,,,1820.0877685546875,,,1310185,,
2021-11-30,1817.297118061685,,,1840.7966497607586,,,1798.5464261551729,,,1807.7994384765625,,,1280247,,
2021-12-01,1814.3598884909768,,,1825.5221912565962,,,1793.112440574915,,,1809.8558349609375,,,1092248,,
2021-12-02,1809.4640230103155,,,1823.2210889605485,,,1797.8121474420307,,,1810.3941650390625,,,772046,,
2021-12-03,1817.1992700401472,,,1832.9635156878442,,,1810.6879174069154,,,1827.1865234375,,,1196217,,
2021-12-06,1821.21362942478,,,1826.10936498775,,,1805.0577020669796,,,1807.6524658203125,,,674398,,
2021-12-07,1813.380574377879,,,1824.7876629110801,,,1802.5120646027126,,,1812.9888916015625,,,684639,,
2021-12-08,1814.3598243939064,,,1846.5247871221557,,,1814.3598243939064,,,1828.80224609375,,,909742,,
