Date,Open,Open.1,Open.2,High,High.1,High.2,Low,Low.1,Low.2,Close,Close.1,Close.2,Volume,Volume.1,Volume.2
2020-12-01,22.0,3.0999999046325684,,22.100000381469727,3.200000047683716,,20.399999618530277,3.049999952316284,,20.799999237060547,3.0999999046325684,,4368278,6759153.0,
2020-12-02,20.799999237060547,3.150000095367432,,21.25,3.150000095367432,,20.200000762939453,3.0,,20.75,3.049999952316284,,3310564,11920173.0,
2020-12-03,21.149999618530277,3.0999999046325684,,21.75,3.200000047683716,,21.0,3.0999999046325684,,21.75,3.200000047683716,,3074121,7223529.0,
2020-12-04,22.799999237060547,3.3499999046325684,,22.799999237060547,3.3499999046325684,,22.799999237060547,3.299999952316284,,22.799999237060547,3.3499999046325684,,659665,10838127.0,
2020-12-07,25.049999237060547,3.400000095367432,,25.049999237060547,3.5,,25.049999237060547,3.3499999046325684,,25.049999237060547,3.5,,1028050,14035657.0,
2020-12-08,26.5,3.650000095367432,,27.549999237060547,3.650000095367432,,25.600000381469727,3.650000095367432,,27.549999237060547,3.650000095367432,,24172478,3602696.0,
2020-12-09,28.5,3.799999952316284,,28.899999618530277,3.799999952316284,,26.549999237060547,3.700000047683716,,27.450000762939453,3.799999952316284,,9627202,11255462.0,
2020-12-10,27.5,3.950000047683716,,27.799999237060547,3.950000047683716,,25.25,3.650000095367432,,26.149999618530277,3.799999952316284,,4238620,26351765.0,
2020-12-11,26.850000381469727,3.799999952316284,,28.75,3.950000047683716,,26.399999618530277,3.799999952316284,,28.75,3.950000047683716,,5908642,21794122.0,
2020-12-14,30.149999618530277,4.099999904632568,,30.149999618530277,4.099999904632568,,29.100000381469727,4.0,,30.149999618530277,4.099999904632568,,8344991,22142666.0,
2020-12-15,30.5,4.25,,30.600000381469727,4.25,,28.649999618530277,3.900000095367432,,28.649999618530277,3.900000095367432,,6824261,14098523.0,
2020-12-16,27.700000762939453,3.75,,29.5,3.900000095367432,,27.649999618530277,3.75,,28.399999618530277,3.75,,4612768,6154700.0,
2020-12-17,28.350000381469727,3.5999999046325684,,28.350000381469727,3.5999999046325684,,27.049999237060547,3.5999999046325684,,27.100000381469727,3.5999999046325684,,2532326,3308115.0,
2020-12-18,26.700000762939453,3.450000047683716,,27.75,3.650000095367432,,25.799999237060547,3.450000047683716,,26.299999237060547,3.5999999046325684,,4145257,20658823.0,
2020-12-21,26.200000762939453,3.5,,26.649999618530277,3.549999952316284,,25.0,3.450000047683716,,25.0,3.450000047683716,,2233423,8593809.0,
2020-12-22,24.5,3.299999952316284,,25.0,3.299999952316284,,23.75,3.299999952316284,,24.299999237060547,3.299999952316284,,2976294,2905461.0,
